Title,Name,Address,Contact,Url,Email
Attractions,Ridge Road Park,"Location: 287 Ridge Road HarsdaleContact: (914) 946-8133Notes: Picnicking, playground, leashed dogs, baseball, fitness, nature center-ideal for group/family picnicking",,https://parks.westchestergov.com/ridge-road-park,
Attractions,Sal J. Prezioso Mountain Lake Park,"Location: 201 Halwey Road North SalemContact: (914) 864-7312Notes: camping, fishing, ice skating, nature center, leashed dogs, picnic, winter activities, high/low ropes challenge course, weddings",,https://parks.westchestergov.com/sal-j-prezioso-mountain-lakes,
Attractions,Saxon Woods Park,"Location: 1800 Mamaroneck Avenue White PlainsContact: (914) 995-4480Notes: picnicking, food, playground ,fitness, swimming, trails, nature center, 18 hole golf course/miniature golf, birthday parties, horseback riding",,https://parks.westchestergov.com/saxon-woods-park,
Attractions,Silver Lake Preserve,"Location: 74 Old Lake St HarrisonContact: (914) 231-4500Notes: fitness, hiking, nature center",,https://parks.westchestergov.com/silver-lake-preserve,
Attractions,Sprain Ridge Park,"Location: 149 Jackson Avenue YonkersContact: (914) 231-3450Notes: picnicking, leashed dogs playground, nature center, hiking, mountain biking, pool",,https://parks.westchestergov.com/sprain-ridge-park,
Attractions,Tibbetts Brook Park,"Location: 355 Midland Avenue YonkersContact: (914) 231-2870Notes: picnicking, food, leashed dogs, playground, baseball, skating, tennis,fitness,hiking, swimming, fishing, mountainbiking, winter activities, ice scating, nature center,aquatic complex with splashpad, in pool sports, , lazy river; soccer field",,https://parks.westchestergov.com/tibbetts-brook-park,
Attractions,Twin Lakes Park and Nature,"Location: 960 California Rd EastchesterContact: (914) 961-2192Notes: farm in bronxville, trails, fishing, winter activities, ice scating, nature center, horseback riding",,https://parks.westchestergov.com/twin-lakes-park,
Attractions,VE Macy Park,"Location: 914 Saw Mill River Rd ArdsleyContact: (914) 946-8133Notes: 3 areas-picnicking, playground, woodland lakes-fishing and ice skating and access to south county trail, Great Hunger memorial, Saw Mill River Parkway in Irvington, hiking",,https://parks.westchestergov.com/v-e-macy-park,
Attractions,Wampus Pond,"Location: 1 Wampus Lake Drive ArmonkContact: (914) 273-3230Notes: native American artifacts, picnicking, rowboats, fishing, ice skating, nature center",,https://parks.westchestergov.com/wampus-pond,
Attractions,Ward Pound Ridge Reservation,"Location: Route 35 and 121, Cross RiverContact: (914) 864-7317Notes: picnicking, playground, fitness,trails, fishing, campground, winter activities, nature centre, horsebackriding, museum (Trailside Nature Museum), childrens camps",,https://parks.westchestergov.com/ward-pound-ridge-reservation,
Attractions,Willsons Woods Park,"Location: 8 Bradford Rd, Mt VernonContact: (914) 813-6990Notes: bath house and pool, dematteo pavilllion for events, wilsons waves-water park, picnicking, food, fitness, playground, hiking, fishing, nature center, swimming, pool birthday parties",,https://parks.westchestergov.com/willsons-woods-park,
Attractions,Westmoreland Sanctuary,"Location: 260 Chestnut Ridge Road, Mount Kisco, NY 10549Contact: (914) 666-8448",,http://www.westmorelandsanctuary.org/,info@westmorelandsanctuary.org
Attractions,WHIPPOORWILL COUNTRY CLUB,Location: 150 Whippoorwill Rd ArmonkContact: (914) 273-3011,,https://www.whippoorwillclub.org/,
Beauty,The Pharm Stand,A health and wellness boutique carrying the best in CBD products. Over 100 items from USA’s top producers and farms.,,http://www.thepharmstandco.com,399-5557info@thepharmstandco.com
Beauty,https://thepharmstandco.com/,"15 Maple AveArmonk, NY 10504Store – 914-219-4360ig:@thepharmstand",,https://www.instagram.com/thepharmstand/,
Beauty,High Quality Home Therapy,203.212.4191[email protected],,http://www.hqhtherapy.com/,
Beauty,Park Avenue Medical Spa,Location: 575 Main Street ArmonkContact: (914) 730-3333,,https://parkavenuemedicalspa.com/contact/,10504914-730-3333parkavenuemedicalspa@gmail.comMonday
Beauty,Bellava MedAesthetics,Location: 182 Rte 117 Bypass Rd Bedford HillsContact: (914) 517-3996,,http://www.bellamedspa.com/,UsPhone931.245.0500Emailinquiry@bellamedspa.comWorking
Beauty,Epidavros Day Spa and Salon,Location: 272 N Bedford Rd. Mt. KiscoContact: (914) 244-4422,,https://www.epidavrosdayspa.com,
Beauty,The Spa at Sage,Location: 6 Maple Ave 2nd Fl ArmonkContact: (914) 906-1143,,https://Sageyogaandweellnessspa.com,
Beauty,The Beauty Parlor &Spa,Location: 145 Palisade St Suite 231 Dobbs FerryContact: (914) 478-4814,,https://www.thebeautyparlorny.com,478-4814info@thebeautyparlorny.com
Beauty,Spa Chiara @ Saw Mill East,Location: 333 N. Bedford Rd Mt. KiscoContact: (914) 752-6850,,http://www.spachiara.com/,info@spachiara.com
Beauty,Emmary Day Spa,Location: 24 S. Greeley Ave ChappaquaContact: (914) 238-8830,,http://emmaryspa.com/,
Beauty,Facelogic Spa Mt Kisco,Location: 145 Kisco Ave Mt. KiscoContact: (914) 241-3223,,https://www.facelogickisco.com,facelogicmountkisco@gmail.com
Beauty,Cherylyn Salon North,Location: 430 Bedford Road ArmonkContact: (914) 273-7900,,http://www.cherylynsalon.com/,cherylynnorth@gmail.com
Beauty,Gloss Salon,Location: 25 Parkway KatonahContact: (914) 232-7665,,,
Beauty,Aura Salon & Style Bar,Location: 191 King St ChappaquaContact: (914) 238-0091,,http://auraboutiquesalon.com/,auraboutiquesalon@gmail.com
Beauty,The King Street Salon,Location: 229 King St ChappaquaContact: (914) 238-8338,,https://Kingstreetsalon.com,
Beauty,Josef Mikel Salon,Location: 355 Manville Road PleasantvilleContact: (914) 579-2237,,https://josefmikelsalon.com/about-josef-mikel/,
Beauty,Hott Blowdry and Beauty Lounge,Location: 402 Main Street ArmonkContact: (914) 425-5900,,https://Hottblowdry.com,
Beauty,Eiluj Beauty Lounge,Location: 119 Katonah Ave KatonahContact: (914) 232-2227,,https://eilujbeauty.com,
Beauty,Medi Tresse,Location: 2 Overhill Rd Suite 320 ScarsdaleContact: (914) 500-5674,,https://www.meditresse.com/,info@meditresse.comFollow
Beauty,Painted Gypsy Salon,"Location141 E Main St, Mt Kisco, Contact (914)218-8833",,https://www.thepaintedgypsysalon.com/,
Beauty,Blooming Nails,Location: 55 Bedford Road ChappaquaContact: (914) 238-0308,,,
Beauty,Isabel Nail Salon,Location: 78 Millwood Rd MillwoodContact: (914) 373-2300,,https://www.facebook.com/IsabelNailSalonMillwood/,914-373-2300Isabelespin03@gmail.comOpening
Beauty,Posh Polish Nail Salon,Location: 1245 Pleasantville Rd Briarcliff ManorContact: (914) 945-0888,,https://www.poshpolishsalon.com/,
Beauty,Serenity Spa,Location: 20 King St ChappaquaContact: (914) 861-8000,,,
Beauty,Kiss Coco Nails,Location: 480 E. Main St Mt. KiscoContact: (914) 242-0041,,,
Beauty,Brow Studio by Rose,Be brow ready 24/7 with.,,http://www.browstudiobyrose.com,emailCONTACTRose.browstudio@gmail.com
Beauty,www.browstudiobyrose.com,BOOK YOUR APPOINTMENT(845) 271-9694[email protected],,http://www.browstudiobyrose.com,emailCONTACTRose.browstudio@gmail.com
Beauty,Infinity Brow Studio,Location: 343 Manville Road PleasantvilleContact: (914) 492-3580,,,
Beauty,Elysian Color,Location: 53 Main St Ste D4 Mt. KiscoContact: (914) 315-9010,,https://Elysiancolor.com,Raquelmack@elysiancolor.com2310
Beauty,Mia Fremolaro Beauty and Brow,Location: 1326 Pleasantville Road Briarcliff ManorContact: (914) 494-3355,,,
Beauty,Body Beautiful of NY,Location: 318 Bedford Rd. Bedford HillsContact: (914) 218-3500,,https://www.bodybeautifulofnewyork.com,
Beauty,Aura Salon & Style Bar,Location: 191 King St ChappaquaContact: (914) 238-0091,,http://auraboutiquesalon.com/,auraboutiquesalon@gmail.com
Beauty,Epidavros Day Spa and Salon,Location: 272 N Bedford Rd Mt. KiscoContact: (914) 244-4422,,https://epidavrosdayspa.com/,info@epidavrosmtkisco.com
Beauty,Hott Blowdry and Beauty Lounge,Location: 402 Main Street ArmonkContact: (914) 425-5900,,https://Hottblowdry.com,
Beauty,Modern Blow Dry,Location: 46 South Greeley Ave ChappaquaContact: (914) 861-2690,,https://www.modernblowdrybar.com/,
Catering,ONTHEMARC Catered Events,"Location: Westchester & Fairfield Counties, NYCContact: (203) 274-6808",,http://onthemarcevents.com/,info@onthemarcevents.comcall
Catering,Feast & Fettle,"is a fully-prepared meal service that delivers across the Northeast. Cross grocery shopping and cooking off your to-do list, and order F&F right to your doorstep. Weekly-curated menus—complete with entrées and sides, packable lunches and family dinners—have something for every kind of eater around your table.",,https://www.feastandfettle.com/membership/soundshoremoms,
Child Care,Au pair in America,Contact: (800) 928-7247,,https://aupairinamerica.com,info@aupairamerica.co.uk
Child Care,Cultural Care,Contact: (800) 333-6056,,https://culturalcare.com,
Child Care,Bright Horizons at TimberRidge,Location: 15 Old Post Rd ArmonkContact: (914) 273-4411,,https://child-care-preschool.brighthorizons.com/NY/Armonk/timberridge/our-center#form-bottom,bhrecruit@brighthorizons.com
Child Care,Tutor Time Armonk,Location: 73 Old Rt 22 ArmonkContact: (914) 273-3360,,https://www.tutortime.com/your-local-school/armonk-ny-6052/,
Child Care,Country Kids Schoolhouse,Location: 28 Virginia Ave BedfordContact: (914)-234-0590,,http://www.countrykidsschoolhouse.com/,ester@countrykidsschoolhouse.com
Child Care,Bedford Discovery Early Childhood Center,Location: 190 Harris Ave Bedford HillsContact: (914) 666-5437,,http://www.bdecc.com/our_school.htm,
Child Care,Childrens Corner Learning Center,Location: 325 S. Highland Ave Briarcliff ManorContact: (914) 923-2223,,https://www.childrenscornergroup.com/contact-briarcliff-manor,info@childrenscornergroup.com
Child Care,Young Wonders,Location: 446 N State Rd Briarcliff ManorContact: (914) 944-9434,,http://www.youngwonders.com/,
Child Care,Temple Beth El-Beginning Years,Location: 220 S. Bedford Rd ChappaquaContact: (914) 238-5735,,https://bethelnw.org/,
Child Care,Oak Lane Child Care Center,Location: 49 Memorial Dr ChappaquaContact: (914) 238-3756,,http://www.oaklaneccc.org/default.aspx,
Child Care,Little Years Day Care & Learning,Location: 1 Skyline Drive HawthorneContact: (914) 347-7682,,http://www.littleyearsdaycare.com/,
Child Care,Country Childrens Center,Location: 412 and 466 Cross River Rd KatonahContact: (914) 242-0520,,http://www.countrychildrenscenter.org/,
Child Care,A Kids World Preschool,Location: 236 S. Bedford Rd Mt. KiscoContact: (914) 244-8504,,http://akidsworldpreschool.com/,
Child Care,Kaleidoscope Childcare Center,Location: 100 S Bedford Rd Mt. KiscoContact: (914) 244-1100,,http://www.kaleidoscopemtkisco.com/,
Child Care,Mount Kisco Child Care Center,Location: 95 Radio Circle Mt. KiscoContact: (914) 241-2135,,https://mkccc.org/,dmeyerski@mkccc.orgWe
Child Care,All Aboard on the Hudson,Location: 255 N Highland Ave OssiningContact: (914) 923-1700,,http://www.allaboardchildcare.com/,
Child Care,Ossining Children’s Center,Location: 90 Highland Ave OssiningContact: (914) 941-0230,,http://www.ossiningchildrenscenter.org/,
Child Care,Tutor Time Pleasantville,Location: 460 Bedford Road PleasantvilleContact: (914) 741-2900,,https://www.tutortime.com/your-local-school/pleasantville-ny-6032/,
Child Care,Armonk Prep,Location: 475 Main St #4 ArmonkContact: (914) 495-8648,,https://www.armonkprep.com/,
Child Care,College Advice,Location: One Spruce Hollow ArmonkContact: (914) 273-3756,,http://www.collegeadvice1.com/,
Child Care,College Planning of Westchester,Location: 200 Business Park Drive ArmonkContact: (914) 273-2353,,https://www.collegeplanningofwestchester.com/,nschwartz@collegeplanningofwestchester.com
Child Care,Logic Prep,Location: 430 Bedford Rd Suite 201 ArmonkContact: (914) 273-3280,,https://www.logicprep.com/,273-3280contact@logicprep.com
Child Care,Wilson Prep (In house and online available SAT prep),Location: 26 S. Greeley Ave Ste 1 ChappaquaContact: (914) 861-2085,,http://wilsondailyprep.com/,
Child Care,Mathnasium,Location: 350 Lexington Ave Mt. KiscoContact: (914) 725-6248,,http://mathnasium.com/,
Child Care,Chappa Cuts Kids Hair Salon,Location: 1 Memorial Drive ChappaquaContact: (914) 861-2632,,http://chappacuts.com/,
Child Care,Kidstyles Salon,Location: 701 Bedford Rd Bedford HillsContact: (914) 666-7707,,http://www.kidstylessalon.com/,
Child Care,Lice Out 911,Location: 573 Bedford Rd Bedford HillsContact: (914) 689-3655,,http://liceout911.com/,
Children Activities,Artistree Performing Arts,"Location: 114 W Boston Post Rd, MamaroneckContact: (914) 835-2200",,https://artistreearts.com,info@artistreearts.com
Children Activities,Greenwich Suzuki Academy,"Location: 254 E. Putnam Ave, GreenwichContact: (203) 561-6176",,https://artistreearts.com,info@artistreearts.com
Children Activities,Song For Seeds,Location: 2 Banksville Rd ArmonkContact: (914) 725-2441,,https://songsforseeds.com/ny/Armonk,Armonk@songsforseeds.com
Children Activities,The Edge of Dance,Location: 100 Business Park Drive ArmonkContact: (914) 305-6706,,http://theedgeofdance.com,305-6706THEEDGEOFDANCE@GMAIL.COM
Children Activities,First Five Learning,Location: 450 Main Street ArmonkContact: (914) 295-9255,,http://Firstfivelearningandplay.com,
Children Activities,Hip Kid-Music for Aardvarks,/Kids Rock ULocation: 77 S. Greeley Ave ChappaquaContact: (914) 815-2712,,http://hip-kid.com,info@hip-kid.com
Children Activities,Music Together,Location: Chappaqua Community Center 10 Center St ChappaquaContact: (914) 924-0995,,http://www.slsbmusic.com/,jackie@slsbmusic.com
Children Activities,Musical Munchkins,Location 1: Great Beginnings Nursery School 400 Bedford Rd PleasantvilleLocation 2: Emanuel Lutheran Church 197 Manville Rd PleasantvilleLocation 3: N Cast Park and Rec Dept 40 Maple Ave Armonk-register 9/12 through north castleContact: (914) 771-7000,,http://Musicalmunchkins.com,info@musicalmunchkins.com
Children Activities,Logrea Dance Academy,Location: 2 Dale Ave OssiningContact: (914) 941-2939,,http://logreadance.com,NYinfo@logreadance.com914-941-2939NameEmailPhoneAddressSubjectMessageSubmitThanks
Children Activities,Mike Risko Music,Location: 144 Croton Ave OssiningContact: (914) 762-8757,,http://mikeriskomusicschool.com,
Children Activities,Breaking Ground Dance Center,Location: 101 Castleton St PleasantvilleContact: (914) 747-3150,,http://www.breakinggrounddance.com/,breakinggrounddance@hotmail.com
Children Activities,Carol Nichols Park Elmsford,Location: 19 White Plains Ave Elmsford,,,
Children Activities,Barnhardt Park,"Location: 99 Barnhart Ave., Sleepy Hollow",,,
Children Activities,Louis Engel Waterfront Park,Location: 25 Westerly Rd Ossining,,,
Children Activities,Sew Happy,Location: VariousContact: (917) 885-7716,,https://www.sewhappyusa.net/contact-us,885-7716info@sewhappyusa.netbottom
Children Activities,Amaze in Pottery,Location: 76 North State Road Briarcliff ManorContact: (914) 502-0088,,http://www.amazeinpottery.com/,
Children Activities,Katonah Art Center,"Location: 40 Radio Circle Drive, Mount KiscoContact: (914) 232-4843",,http://www.katonahartcenter.com,
Children Activities,Pottery Factory,Location: 179 East Main St Mt. KiscoContact: (914) 242-3200,,http://thepotteryfactory.com/mount-kisco,
Children Activities,Sparkilicious,Location: 333 N Bedford Rd Mt. KiscoContact: (914) 358-3623,,http://www.sparklicious.com/,Hello@Sparklicious.com
Children Activities,Jacob Burns Film Center,Location: 364 Manville Rd PleasantvilleContact: (914) 747-5555,,https://burnsfilmcenter.org/,support@burnsfilmcenter.org
Children Activities,Westchester Art Studio-Pleasantville,Location: Pleasantville Community Synagogue 219 Bedford Rd PleasantvilleContact: (914) 238-5252,,https://www.westchesterartstudio.com/fall-classes,westchesterartstudio@gmail.com
Children Activities,Cooking With Kids NY,Location: ScarsdaleContact: (646) 242-6452,,https://www.cookingwithkidsny.com/,
Children Activities,Muscoot Farm,Location: 51 Route 100 KatonahContact: (914) 884-7282,,http://www.muscootfarm.org/,
Children Activities,Stone Barns Center,Location: 630 Bedford Road Pocantico HillsContact: (914) 366-6200Note: Weekends 10-5:30 – recommend buying tickets in advance,,http://stonebarnscenter.org,
Children Activities,Armonk Indoor Sports Center,Location: 205 Business Park Drive ArmonkContact: (914) 273-8522,,http://www.armonkindoor.com/,info@armonkindoor.com
Children Activities,Bounce U Elmsford,Location: 159 Clearbrook Road ElmsfordContact: (914) 874-5200,,http://www.bounceu.com/elmsford-ny,
Children Activities,The Play Place,Location: 11 Clearbrook Rd ElmsfordContact: (914) 347-5291,,http://theplayplace.net,
Children Activities,Kidville Mt Kisco,Location: 145 Kisco Avenue Mt. KiscoContact: (914) 458-1909,,http://www.Kidville.com/mtkisco,
Children Activities,Rockin’ Jump,Location: 333 N Bedford Road Mt. KiscoContact: (914) 743-5730,,http://www.rockinjump.com/mtkisco,
Children Activities,Kids U,Location: 175 Tompkins Ave PleasantvilleContact: (914) 747-7478,,http://www.kidsu.com/pleasantville.html,portchester@kidsu.com
Children Activities,World Cup Gymnastics,Location: 170 Hunts Lane ChappaquaContact: (914) 238-4967,,http://www.worldcupgymnastics.com/,gymnastics@worldcupschools.com
Children Activities,Jodis Gym,Location: 25 Hubbels Drive Mt. KiscoContact: (914) 244-8811,,http://jodisgym.com,
Children Activities,Amadeus Conservatory of Music,Location: 201 King St ChappaquaContact: (914) 238-0388,,http://www.amadeusconservatory.com/,
Children Activities,WeeBop Mommy & Me Music,Location: 77 Kensico Drive Mt. KiscoContact: (914) 241-0797 ext 3808,,https://www.sawmillclub.com/the-childrens-center/weebop-mommy-music/,
Children Activities,Kidville Mount Kisco,Location: 145 Mt Kisco Avenue Mt. KiscoContact: (914) 458-1909,,http://www.Kidville.com/mtkisco,
Children Activities,Mustard Seed Music Studios,Location: 23 Valley Rd Suite 1 KatonahContact: (914) 874-4049,,http://mustardseedmusicstudio.com/index.html,info@mustardseedmusicstudio.com
Children Activities,Kids U,Location: 175 Tompkins Ave PleasantvilleContact: (914) 747-7478,,http://www.kidsu.com/classes_at_pleasantville.html,portchester@kidsu.com
Children Activities,Sprout Wellness Yoga Studio-PreNatal Yoga/Mommy and Me,Location: 25 Broadway PleasantvilleContact: (914) 801-7876,,http://www.sproutwellnessny.com,
Childrens Parties,Ssquaredevents,Contact: (914) 469-8319,,http://www.ssquaredevents.com,
Childrens Parties,Greater Than We-Susie Mordoh,Location: 445 North State Road Briarcliff ManorContact: (914) 393-6252,,http://www.greaterthanwe.com,
Childrens Parties,BookedParties,Location: 107 S. Greeley Ave ChappaquaContact: (917) 650-7743,,http://Bookedparties.com,info@bookedparties.com
Childrens Parties,Party! By Monique (Banks),Location: 18 Flag Hill Rd ChappaquaContact: (914) 714 2527,,http://www.partybymonique.com/,MoniquesParty@gmail.com
Childrens Parties,Donna Mueller Photography,Contact: (914) 980-2267,,http://Greatkeepsakes.com,DonnaMueller@optonline.net
Childrens Parties,Molly M Peterson Heartwork Media,Contact: (540) 222-5538,,http://www.mollympeterson.com,
Childrens Parties,Doublevision Photographers,Contact: (914) 954-4770,,,
Childrens Parties,Lansing Photography,Contact: (914) 625-0034,,http://www.annlansingphotography.com,AnnLansingPhotography@gmail.com
Childrens Parties,Westchester Family Photography,Location: 37 King St #2W ChappaquaContact: (914) 582-0037,,http://www.westchesterfamilyphotos.com/,
Childrens Parties,Venture Photography Greenwich,Location: 1037 East Putnam Avenue GreenwichContact: (203) 861-9100,,https://www.venturephotography.com/us/your-studio/greenwich-connecticut/,
Childrens Parties,Jane Goodrich Photography,Location: 7 Woodland Ave #17 LarchmonContact: (917) 744-3310,,https://janegoodrich.com/,info@janegoodrich.com
